user	item	time	rating
1716	3053	976686608	4
1716	24	976686742	4
1716	2724	976686817	4
1716	2840	976686855	4
1716	3301	977377885	4
1716	1225	977380088	5
1716	1446	977380268	4
1716	3067	977380526	4
1716	2908	983161578	4
1716	3882	985146550	4
1716	321	985146676	5
1716	2496	985146748	4
1716	3914	986347806	4
1716	3916	986347864	4
1717	1466	1009256876	4
1717	101	1009256876	4
1717	2712	1009256888	5
1717	232	1009256916	5
1717	1111	1009256949	5
1717	150	1009256974	5
1717	428	1009257004	4
1717	14	1009257004	4
1717	461	1009257026	4
1717	3163	1009257026	4
1717	2693	1009257055	4
1717	555	1009257102	5
1717	1120	1009257973	4
1717	2700	1009257993	4
1717	1571	1009258028	4
1717	2024	1009258087	4
1717	99	1009258087	4
1717	43	1009258101	4
1717	305	1009258115	4
1717	3253	1009258131	5
1717	1678	1009258131	4
1717	1633	1009258163	4
1717	199	1009258163	5
1717	45	1009258163	4
1717	3081	1009258181	4
1717	3518	1009258181	4
1717	506	1009258196	5
1717	52	1009258253	4
1717	288	1009258267	4
1717	2707	1009258319	5
1717	3476	1009258350	5
1717	82	1009258441	5
1717	1680	1009258470	5
1717	1721	1009258487	4
1717	538	1009259325	4
1717	1513	1009259362	4
1717	2683	1009259480	4
1717	242	1009259533	4
1717	1464	1009259557	4
1717	155	1009259557	4
1717	410	1009259656	4
1717	3053	1009259685	4
1717	365	1009259909	4
1717	1483	1009260003	5
1717	2504	1009260031	4
1717	154	1009273593	5
1717	908	1009273660	5
1717	308	1009273707	5
1717	2971	1009273727	5
1717	3788	1009273727	5
1717	1340	1009273742	5
1717	3911	1015408504	4
1717	2130	1024790537	4
1717	1275	1024790558	4
1717	1297	1024790558	4
1717	2403	1024790597	4
1717	2463	1024790613	4
1717	2594	1024790705	5
1718	47	974705341	5
1718	6	974705368	5
1718	2268	974705368	4
1718	1729	974705368	4
1718	1396	974705402	5
1718	1732	974705402	5
1720	1206	974705774	5
1720	3363	974705828	4
1720	1387	974705853	5
1720	3471	974705883	4
1720	3671	974705930	4
1720	1997	974705930	4
1720	2924	974705992	5
1720	1073	974706008	4
1721	2423	974709030	4
1721	3087	974709030	5
1721	3398	974709030	4
1721	3033	974709159	4
1721	3669	974729429	4
1722	3702	974707525	5
1722	1240	974707525	5
1722	3703	974707526	5
1722	1270	974707675	5
1722	2660	974707675	5
1722	2529	974707675	5
1722	32	974707675	5
1722	1200	974707675	5
1722	1077	974707675	4
1722	589	974707751	5
1722	2287	974707751	5
1722	1301	974707751	5
1722	1210	974707751	4
1722	2662	974707820	5
1722	1127	974707820	5
1722	198	974707820	4
1722	3700	974707820	4
1722	1965	974707820	5
1722	2916	974707820	5
1722	1097	974707820	5
1722	1253	974707897	5
1722	1129	974707897	4
1722	2009	974707897	4
1722	3927	974707897	5
1722	3699	974707978	4
1722	480	974707978	4
1722	671	974707978	4
1722	2363	974707978	4
1722	3527	974707978	5
1722	2495	974708008	5
1722	1653	974708090	4
1722	2527	974708090	5
1722	3375	974708090	4
1722	1019	974708090	5
1722	3704	974708090	5
1723	3864	974706782	4
1723	3623	983737328	4
1723	648	983737328	5
1723	3578	983737503	5
1723	3717	983737585	4
1723	2524	983737631	5
1723	2535	983737650	5
1723	1744	983737695	4
1723	2146	983737725	4
1723	1387	983737811	5
1723	1371	983737869	5
1723	316	983737886	5
1723	1198	983737957	5
1723	1275	983738040	5
1723	3889	983738040	4
1723	2688	983738227	4
1723	2013	983738347	5
1724	454	976443109	4
1724	475	976443109	5
1724	1060	976443249	4
1724	1487	976443410	4
1724	297	976443518	4
1724	361	976443518	4
1724	1620	976443600	4
1724	1366	976443655	4
1724	1727	976443655	4
1724	268	976443733	4
1724	3500	976443851	4
1724	436	976444139	4
1724	2445	976444386	5
1724	2000	976444486	5
1724	2001	976444486	4
1724	1185	976444509	5
1724	2409	976444550	4
1724	2410	976444550	4
1724	2411	976444550	4
1724	1954	976444550	5
1724	1917	976444633	4
1724	1246	976444719	5
1724	42	976444739	4
1724	2710	976444768	4
1724	804	976444902	4
1724	2797	976444955	4
1725	2571	974706982	5
1725	1266	974707045	5
1725	1198	974707174	5
1725	733	974707316	4
1725	1732	974796202	4
1726	2414	974710921	5
1726	494	974710921	4
1726	2699	974710969	4
1726	353	974710969	4
1726	2532	974711026	4
1726	349	974711026	4
1726	42	974711026	4
1726	1375	974711086	4
1726	165	974711086	4
1726	3697	974711138	4
1726	1608	974711232	4
1726	1391	974711284	4
1726	2094	974711336	5
1726	1320	974711441	4
1726	2364	974711486	4
1726	1762	974711574	4
1726	2986	974711747	5
1726	3864	974712091	5
1727	2065	974783549	4
1727	3632	974783549	4
1727	3809	974783549	4
1727	3812	974783583	4
1727	2109	974783583	5
1727	1476	974783617	4
1727	2659	974783617	4
1727	1395	974783617	4
1727	141	974783684	4
1727	1777	974783684	4
1727	144	974783704	4
1727	500	974783704	4
1727	587	974783738	4
1727	2407	974783738	4
1727	11	974783738	4
1727	339	974783738	4
1727	3261	974783938	4
1727	3544	974783938	4
1727	3712	974783967	4
1727	3591	974783967	4
1727	2416	974784028	4
1727	3599	974784028	5
1727	708	974784028	4
1727	2262	974784054	4
1727	2247	974784093	4
1727	3263	974784093	4
1727	3619	974784126	4
1727	2518	974784126	4
1727	1380	974784159	4
1727	537	974784710	4
1727	2012	974784741	5
1727	1083	974784837	4
1727	467	974784939	4
1727	289	974784989	4
1727	371	974784989	4
1727	236	974785002	4
1727	585	974785179	4
1727	2469	974785222	4
1727	218	974785278	4
1727	312	974785334	4
1727	3590	974785334	4
1727	1857	974785389	4
1727	1550	974785456	4
1727	2587	974785849	4
1727	3773	974785885	4
1727	550	974786211	4
1727	1248	974786444	4
1727	1260	974786444	4
1727	1617	974786444	5
1727	3435	974786444	5
1727	1089	974786444	4
1727	296	974786470	5
1727	1945	974786470	4
1727	3735	974786470	4
1727	3019	974786508	4
1727	1179	974786508	4
1727	3334	974786508	5
1727	2391	974786508	4
1727	3741	974786508	4
1727	1213	974786508	5
1727	866	974786544	4
1727	2917	974786544	4
1727	2952	974786544	4
1727	1227	974786544	5
1727	1729	974786580	4
1727	2130	974786637	4
1727	1396	974786637	4
1727	2231	974786693	5
1727	1466	974786693	4
1727	431	974786693	4
1727	1620	974786725	4
1727	3701	974786725	4
1727	3272	974786787	4
1727	3588	974786946	5
1727	246	974787075	5
1727	1147	974787075	5
1727	3338	974787075	5
1727	162	974787075	4
1727	581	974787104	4
1727	1289	974787123	5
1727	3653	974787170	5
1727	1797	974787170	4
1727	363	974787221	4
1727	206	974787277	4
1727	3142	974787277	4
1728	1387	974705283	4
1728	1219	974705283	5
1728	1333	974705516	4
1728	1348	974705516	5
1728	2716	974705564	5
1728	1270	1003302027	5
1728	1754	1003302056	5
1728	1201	1003302074	5
1729	3910	981245816	4
1729	3481	981245857	4
1729	3317	981245901	4
1729	2773	981246069	4
1730	3534	974704753	4
1730	3565	974704753	4
1730	804	974704798	4
1731	3300	974705752	4
1731	1288	974706780	5
1731	246	974706913	5
1731	247	974707081	5
1731	152	974707186	5
1731	2997	974707294	5
1731	1183	974707369	5
1732	3509	974705430	4
1732	2858	974705617	5
1732	1127	974705617	5
1732	2188	974705617	4
1732	2706	974705617	5
1732	2572	974705617	4
1733	1077	1021180716	5
1733	2288	1021180765	5
1733	3384	1021180765	5
1733	1266	1021180791	5
1733	1127	1021180837	4
1733	152	1021180837	4
1733	1092	1021180862	4
1733	3203	1021180934	4
1733	1466	1021180964	4
1733	166	1021180964	4
1733	3408	1021180979	4
1733	2716	1021181016	4
1733	3917	1021181043	4
1733	3476	1021181066	4
1733	3008	1021181105	4
1733	480	1021181105	4
1733	112	1021181278	4
1733	2144	1021181303	4
1733	1196	1021181317	4
1733	1454	1021181338	4
1733	589	1021181370	4
1733	2459	1021181370	4
1733	2858	1021181778	4
1733	3176	1021181913	4
1733	2791	1021226191	4
1733	1320	1021226208	5
1733	1214	1021226208	5
1733	3044	1021231011	5
1733	527	1021693175	5
1733	1985	1021872493	4
1733	3424	1022103019	4
1733	3338	1022209605	5
1733	2594	1022258052	5
1733	1639	1023547533	5
1733	3181	1023917505	5
1733	1051	1024259422	4
1733	2596	1024271688	4
1733	2128	1024299599	4
1733	3263	1024299619	4
1733	180	1024299658	5
1733	3724	1024713735	5
1733	1704	1025465358	5
1733	3114	1025509104	5
1733	1194	1026944100	4
1733	3241	1027132441	4
1733	3498	1027747294	4
1733	523	1028341354	4
1733	2610	1029293642	4
1733	3108	1029387554	4
1733	1729	1029880486	5
1733	1517	1029961107	4
1733	1950	1030418356	4
1733	720	1030572054	5
1733	1262	1030589388	5
1733	702	1031025002	5
1733	58	1031464294	5
1733	1895	1032503303	4
1733	1343	1032631882	4
1733	3246	1033110079	4
1733	2303	1033110140	4
1733	562	1033110140	4
1733	1968	1033110183	4
1733	3526	1033110208	4
1733	2729	1033110262	4
1733	1187	1033110494	4
1733	1594	1033110508	5
1733	1682	1033110522	5
1733	190	1033110656	5
1733	2867	1033796681	4
1733	2905	1035310865	5
1733	1202	1035525002	5
1733	1273	1036652072	5
1733	2987	1037339899	4
1733	3143	1037344124	4
1733	2243	1037521648	4
1733	846	1037949859	4
1733	125	1037949896	4
1733	3503	1038104643	4
1733	2330	1038296175	5
1733	2481	1038905028	5
1733	41	1041732895	4
1733	2927	1041976926	5
1733	159	1042264028	4
1733	1204	1042443883	5
1733	2511	1043990906	5
1733	3735	1046029081	4
1734	1132	974705351	4
1734	2067	974705429	4
1734	2243	974705429	4
1734	3168	974705429	4
1734	1259	974705486	4
1734	3201	974705486	4
1734	1964	974705486	4
1734	3424	974705526	4
1734	1095	974705526	4
1734	971	974705572	4
1734	300	974705572	4
1734	3068	974705623	4
1734	3342	974705623	4
1734	1962	974705623	5
1735	1753	974704933	5
1735	1777	974704933	4
1735	471	974705050	4
1735	725	974705126	4
1735	216	974705126	4
1735	2683	974705126	4
1736	2374	974705545	4
1736	2260	974705657	4
1736	3937	974705733	5
1736	2717	974705770	4
1736	2264	974705828	4
1736	2471	974705912	5
1736	2458	974705948	4
1736	2373	974705953	4
1736	2464	974705981	4
1736	2379	974706047	4
1736	2755	974706073	4
1736	2085	974706334	4
1736	2572	974706334	4
1736	1203	974706334	5
1736	924	974706384	4
1736	2826	974706384	4
1736	408	974706479	4
1737	3178	977003479	4
1737	2858	977003583	5
1737	1356	977003583	5
1737	223	977003608	4
1737	150	977003608	5
1737	293	977003660	4
1737	2058	977003786	4
1737	112	977003786	4
1737	588	977003818	4
1737	595	977003878	4
1737	474	977003878	4
1737	367	977003878	4
1737	1396	977003906	4
1737	1639	977003976	4
1737	671	977004028	5
1737	3219	977004079	4
1737	2617	977004102	5
1737	454	977004122	4
1737	3005	977004152	4
1737	1408	977004181	4
1737	2302	977004208	4
1737	1653	977004230	5
1737	1598	977004230	4
1737	2424	977004322	4
1737	329	977004322	4
1737	316	977004471	5
1737	3107	977004499	5
1737	2540	977004499	4
1737	2024	977004524	4
1737	165	977004593	5
1737	2826	977004613	4
1737	832	977004925	4
1737	1485	977004956	4
1737	1049	977005030	4
1737	2606	977005087	4
1737	1586	977005747	4
1737	517	977005747	4
1737	188	977006103	4
1737	494	977006250	5
1737	520	977006251	4
1737	1894	977006328	4
1737	204	977006361	4
1737	2335	977006361	4
1737	7	977006573	4
1737	1603	977006573	4
1737	1616	977006623	4
1737	3249	977006910	4
1737	2881	977007262	4
1737	2772	977007262	4
1737	44	977007262	4
1737	2	977007406	4
1737	1377	977007406	4
1737	196	977007406	4
1737	1620	977007561	4
1737	89	977007592	4
1737	2840	977007723	4
1737	3156	977007723	4
1737	2325	977008912	4
1737	2322	977009316	4
1737	1320	977009619	4
1737	1831	977011069	4
1737	2126	977011069	4
1737	1438	977011248	4
1737	3146	977011617	4
1737	185	977012012	4
1737	1882	977012042	4
1737	1744	977012113	4
1737	1037	977012226	4
1737	1644	977012250	4
1737	836	977012296	4
1737	338	977012321	4
1737	2448	977012419	4
1737	2713	977012455	4
1737	719	977012483	4
1737	2808	977022368	4
1737	160	977022397	4
1737	1869	977022709	4
1737	3835	977022768	4
1737	240	977023140	4
1738	314	974707262	5
1738	2700	974707362	4
1738	2762	974707362	4
1738	2672	974707509	4
1738	3114	974707509	5
1738	3176	974707509	4
1738	3384	974707509	4
1738	2763	974707509	4
1738	3793	974708742	4
1739	2762	974706490	4
1739	2070	974706539	5
1739	2763	974706539	4
1739	1358	978496620	5
1739	1610	978496711	5
1739	3468	1033878378	4
1739	50	1033878378	4
1739	1203	1033878378	4
1739	1233	1033878378	4
1739	1952	1033878412	5
1740	2706	974704983	4
1740	3363	974704983	4
1740	3725	974705039	4
1740	471	974705143	4
1740	3467	974705144	5
1740	3167	974705252	5
1740	2657	974705477	5
1740	1035	974705510	4
1740	2454	974705698	5
1740	3927	974705698	4
1741	2959	974711499	4
1741	2272	974711543	4
1741	621	974711543	4
1741	1392	974711543	4
1741	862	974711543	4
1741	3334	974711543	4
1741	2970	974711543	5
1741	2202	974711597	4
1741	946	974711597	5
1741	235	974711597	4
1741	669	974711597	4
1741	2501	974711597	4
1741	3163	974711597	5
1741	1913	974711597	4
1741	2732	974711597	5
1741	2919	974711597	5
1741	3801	974711642	4
1741	3816	974711642	5
1741	3111	974711642	4
1741	3196	974711642	4
1741	2398	974711642	5
1741	1939	974711642	4
1741	3903	974711642	4
1741	293	974711684	4
1741	2303	974711684	5
1741	3347	974711684	4
1741	3363	974711684	4
1741	1957	974711684	4
1741	1960	974711684	5
1741	945	974711781	5
1741	2935	974711781	4
1741	1230	974711781	4
1741	1265	974711829	4
1741	916	974711829	5
1741	928	974711829	5
1741	936	974711829	5
1741	3097	974711829	4
1741	899	974711829	5
1741	2396	974711829	5
1741	28	974711829	4
1741	1046	974711829	5
1741	68	974711829	5
1741	930	974711865	5
1741	265	974711865	5
1741	898	974711865	5
1741	1947	974711865	5
1741	1226	974711865	5
1741	2291	974711917	4
1741	3094	974711917	5
1741	1674	974711917	5
1741	3668	974711917	5
1741	1307	974711917	5
1741	497	974711917	4
1741	1188	974711917	4
1741	123	974711917	4
1741	2130	974711964	4
1741	892	974711964	4
1741	357	974711964	5
1741	2067	974712000	5
1741	911	974712000	4
1741	914	974712000	5
1741	3685	974712000	5
1741	471	974712000	5
1741	1357	974712000	5
1741	866	974712000	5
1741	1094	974712000	5
1741	2080	974712039	5
1741	2243	974712039	4
1741	943	974712039	5
1741	1393	974712039	4
1741	39	974712039	4
1741	902	974712083	5
1741	3046	974712083	4
1741	931	974712083	4
1741	933	974712083	4
1741	2108	974712083	4
1741	3108	974712083	5
1741	446	974712120	5
1741	509	974712120	5
1741	440	974712159	4
1741	1925	974712159	5
1741	1944	974712159	5
1741	342	974712159	5
1741	2943	974712160	5
1741	3044	974712193	4
1741	1684	974712193	4
1741	2633	974712193	5
1741	302	974712193	5
1741	2081	974712244	4
1741	900	974712244	4
1741	2620	974712244	4
1741	417	974712244	4
1741	1554	974712244	5
1741	1721	974712244	5
1741	2721	974712244	5
1741	534	974712244	5
1741	708	974712244	5
1742	2692	974704065	4
1742	110	974704065	5
1742	1912	974704065	4
1742	457	974704089	4
1742	480	974704146	4
1742	2916	974704146	4
1743	262	975536349	5
1743	3114	975536349	5
1743	246	975536528	5
1743	1147	975536528	5
1743	1361	975536528	5
1743	2648	975536592	5
1743	1340	975536592	5
1743	1348	975536592	5
1743	1387	975536592	5
1743	2366	975536592	4
1743	1219	975536592	5
1743	1333	975536650	4
1743	2716	975536650	5
1743	3727	975536650	5
1744	2000	974706298	5
1744	2352	974706328	5
1744	3868	974706377	5
1744	357	974706377	5
1744	2915	974706422	5
1744	3039	974706503	4
1744	39	974706503	4
1744	3253	974706542	4
1744	3072	974706597	4
1744	440	974706597	4
1744	380	974706597	4
1744	2946	974706597	4
1744	3685	974706635	4
1744	1958	974706635	5
1744	3451	974706745	4
1744	1073	974706745	4
1744	2100	974706810	4
1744	1485	974706837	4
1744	2001	974706881	4
1744	2245	974706929	4
1744	2407	974706929	4
1744	11	974706929	4
1745	3354	974706719	4
1745	2490	974706794	4
1745	299	974706844	4
1745	2692	974706902	4
1745	3081	974706966	4
1745	2841	974706966	4
1745	2672	974707019	4
1745	3176	974707019	4
1745	3384	974707019	5
1745	2763	974707019	4
1746	1017	974849167	5
1746	1967	974849194	5
1746	2005	974849194	5
1746	2161	974849216	5
1746	3397	974849238	5
1746	3398	974849238	5
1746	2083	974849269	5
1746	2429	974849269	4
1746	392	974849269	5
1746	2	974849293	5
1746	1525	974849325	5
1746	1031	974849325	5
1746	3438	974849343	5
1746	1009	974849343	5
1746	586	974849371	5
1746	2043	974849371	5
1746	2997	974853816	4
1746	1276	974853867	5
1746	1292	974853867	5
1746	2300	974853867	5
1746	1288	974853891	5
1746	1304	974853891	5
1746	1256	974853914	5
1746	1294	974853939	5
1746	1281	974853967	5
1746	235	974853967	5
1746	2599	974853967	5
1746	1261	974854000	5
1746	1278	974854000	5
1746	1243	974854000	5
1746	1079	974854026	4
1746	1197	974854027	5
1746	1273	974854055	5
1746	1259	974854091	5
1746	2318	974854091	5
1746	101	974854091	4
1746	1968	974854125	5
1746	562	974854125	5
1746	2174	974854163	5
1746	2321	974854163	5
1746	21	974854163	4
1746	735	974854224	5
1746	933	974854224	4
1746	3088	974854224	4
1746	2248	974854263	4
1746	3424	974854263	5
1746	3516	974854263	4
1746	2791	974854292	5
1746	223	974854322	5
1746	2502	974854322	5
1746	1078	974854322	5
1746	2926	974854357	5
1747	1269	974704258	4
1747	3548	974704412	4
1747	2174	974705325	4
1748	3188	991635302	4
1748	1401	992936973	4
1748	3201	992936973	4
1748	596	992937924	4
1748	3658	992937924	4
1748	3849	992938028	4
1748	3230	994585241	4
1748	678	994585415	4
1748	910	994657986	4
1748	2137	994658257	4
1748	2268	994658316	4
1748	2410	994659520	4
1748	3916	995002595	4
1748	3145	995002636	5
1748	1047	999500042	4
1748	2936	1000873850	4
1748	2066	1006163747	4
1748	1169	1007068575	4
1748	527	1007068914	4
1748	1945	1008108996	4
1748	3682	1008204135	4
1748	599	1010052971	4
1748	3359	1012207400	4
1748	1265	1012207420	4
1748	2311	1012858291	4
1748	2795	1012946757	4
1748	1283	1013557205	4
1748	3038	1013557205	4
1748	2682	1014202685	5
1748	3090	1014202772	5
1748	3098	1014203541	4
1748	194	1014204057	4
1748	1077	1014204583	4
1748	2371	1014205168	4
1748	3814	1014205330	4
1748	2745	1014205512	4
1748	17	1014205938	4
1748	590	1018949220	4
1748	2671	1021190102	4
1748	3068	1024391807	4
1748	3405	1024392445	4
1748	1069	1024463566	4
1748	280	1024463909	4
1748	2344	1024464032	4
1748	2660	1024464460	4
1748	2664	1024464460	4
1748	1097	1024464460	4
1748	1301	1024464568	4
1748	2753	1027503087	4
1748	1080	1029494375	4
1748	2929	1029495094	4
1748	1333	1029496005	5
1748	922	1029496368	4
1748	383	1029496497	4
1748	2511	1029496670	4
1748	2353	1042505857	4
1748	926	1042756511	4
1748	733	1043146479	4
1748	3713	1043450449	4
1749	2599	974842425	4
1749	1265	974842459	4
1749	235	974842544	4
1749	551	974842544	4
1749	562	974842608	4
1749	1966	974842632	4
1749	1571	974842663	4
1749	1236	974842693	4
1749	785	974842722	4
1749	45	974842748	4
1749	1569	974843015	4
1749	1859	974843157	4
1749	263	974843157	4
1749	3010	974843197	5
1749	307	974843197	5
1749	1041	974843197	4
1749	1245	974843197	4
1749	308	974843292	4
1749	1413	974843293	4
1749	1176	974843293	4
1749	347	974843456	4
1749	645	974843457	4
1749	800	974843537	4
1749	3163	974843537	4
1749	1534	974843741	4
1749	3932	974843801	4
1749	2160	974843838	4
1749	3075	974843934	4
1750	3481	974703677	4
1750	2160	974703677	4
1750	3920	974703677	4
1750	1269	974703853	4
1750	1284	974703853	5
1750	2455	974703941	5
1750	2454	974703986	4
1751	3624	974702515	4
1751	1580	974702515	5
1751	3927	974702551	5
1751	3310	974702706	4
1752	247	975733096	4
1752	272	975733096	4
1752	1784	975733096	4
1752	36	975733096	4
1752	529	975733096	4
1752	1095	975733096	5
1752	1476	975733176	4
1752	1673	975733176	5
1752	1885	975733176	4
1752	1357	975733176	4
1752	1719	975733176	4
1752	337	975733176	4
1752	25	975733176	4
1752	1060	975733176	5
1752	1442	975733256	4
1752	2611	975733256	4
1752	2686	975733256	5
1752	3108	975733256	4
1752	1794	975733256	5
1752	1094	975733256	4
1752	3252	975733334	5
1752	3100	975733334	4
1752	3174	975733334	4
1752	2712	975733334	5
1752	523	975733334	4
1752	531	975733334	4
1752	534	975733334	4
1752	535	975733334	4
1752	574	975733404	5
1752	1120	975733404	4
1752	3386	975733404	4
1752	388	975733404	4
1752	562	975733404	5
1752	1272	975733500	4
1752	1939	975733500	4
1752	1204	975733500	4
1752	1208	975733500	4
1752	1090	975733519	5
1752	162	976496685	5
1752	1097	976496733	5
1752	1	976496818	5
1752	2355	976496818	5
1752	2997	976496921	5
1752	2410	976497012	4
1752	587	976497098	5
1752	3168	976497193	4
1752	1124	976497227	5
1752	3683	976497278	5
1752	373	976497299	4
1752	1900	977127709	4
1752	2580	977127766	4
1752	2361	993102637	4
1752	2110	993102833	4
1752	3852	995698615	4
1752	1268	995698639	5
1752	2248	995698838	4
1752	1088	995698838	4
1752	1299	995698907	4
1752	356	995698907	5
1752	3916	995960836	4
1753	923	974705153	5
1753	1809	974705153	5
1753	1529	974705153	5
1753	1104	974705223	5
1753	1198	974705223	5
1753	1244	974705223	4
1753	1280	974705301	4
1753	1294	974705301	5
1753	593	974705340	5
1753	3083	974705340	5
1753	306	974705340	5
1753	1131	974705402	5
1753	2700	974705402	5
1753	541	974705440	5
1753	1193	974705482	5
1753	1196	974705482	5
1753	296	974705521	5
1753	1952	974705521	4
1753	1214	974705521	5
1753	2624	974705606	4
1753	3654	974705606	5
1753	1208	974705606	5
1753	1265	974705651	5
1753	2866	974705651	5
1753	111	974705651	5
1753	904	974705699	5
1753	2349	974705699	4
1753	3198	974705699	5
1753	3783	974705699	5
1753	608	974705744	5
1753	1394	974705744	4
1753	920	974705777	5
1753	921	974705777	4
1753	3201	974705809	4
1753	1234	974705809	5
1753	2997	974705845	5
1753	1288	974705845	5
1753	3504	974705845	4
1754	2329	974704081	5
1754	1732	974704714	5
1754	413	974704990	5
1755	3418	1036917786	5
1755	2987	1036917836	5
1755	3163	1036917836	4
1755	838	1036917932	5
1755	3549	1036917955	5
1755	1967	1036917955	5
1755	2395	1036917978	4
1755	337	1036918247	5
1755	1968	1036918419	4
1755	1625	1036918439	4
1755	3317	1036918540	5
1755	94	1037946268	5
1755	1207	1037946373	5
1755	1104	1037946608	5
1755	2762	1037946639	4
1755	3897	1037947101	4
1755	911	1037947219	5
1755	1059	1037947219	4
1755	2502	1037947270	5
1755	222	1037947310	5
1755	1339	1037947326	4
1755	3108	1037947411	5
1755	1777	1037947411	4
1755	543	1037947411	5
1755	2671	1037947500	5
1755	289	1037947541	4
1755	2125	1037947562	4
1755	1895	1037947596	5
1755	1569	1037947617	4
1755	3536	1037947638	5
1755	2572	1037947736	5
1755	2469	1037947786	4
1755	7	1037947810	5
1755	736	1037947810	4
1755	1541	1037947908	4
1755	3751	1037948178	4
1755	2137	1037948203	4
1755	2355	1037948203	4
1755	1025	1037948554	4
1755	531	1037948554	5
1755	2096	1037948571	4
1755	2161	1037948605	4
1756	2762	974702576	4
1756	3114	974702619	5
1756	2763	974702619	4
1756	3071	974702754	5
1756	260	974702828	4
1756	527	974702828	5
1757	2106	974708629	5
1757	3896	974708730	4
1757	608	974708893	5
1757	861	974708893	4
1757	2762	974708893	5
1757	50	974708893	5
1757	1089	974708893	5
1757	1249	974708980	5
1757	6	974708980	4
1757	1358	974708980	4
1757	2542	974708980	5
1757	1407	974709040	4
1757	457	974709040	5
1757	866	974709040	4
1757	47	974709040	5
1757	1625	974709111	4
1757	482	974709111	5
1757	1343	974709111	5
1757	1732	974709111	4
1757	16	974709111	4
1757	373	974709111	4
1757	2841	974709171	4
1757	474	974709171	4
1757	2278	974709213	4
1757	3147	974709213	4
1757	3176	974709213	4
1757	1610	974709282	4
1757	3476	974709282	4
1757	2353	974709325	4
1757	1686	974709415	4
1757	1370	974709415	4
1757	3256	974709532	4
1757	349	974709532	4
1757	2490	974709609	4
1757	2826	974709609	4
1757	454	974709609	4
1757	10	974709609	4
1757	2763	974709609	4
1757	2617	974709677	4
1757	288	974709677	4
1757	481	974709677	4
1757	423	974709842	4
1757	832	974709842	4
1757	165	974709933	4
1757	292	974709985	4
1757	1092	974709985	5
1757	3082	974710042	4
1757	1620	974710139	4
1757	3686	974710139	4
1757	1754	974710139	4
1757	782	974710323	4
1758	481	974790023	4
1758	151	974790023	4
1758	81	974790023	4
1758	3451	974790138	4
1758	1513	974790138	4
1758	141	974790138	4
1758	2029	974790138	5
1758	2723	974790249	4
1758	590	974790321	5
1758	2870	974790321	4
1758	3863	974790322	5
1758	3142	974790322	5
1758	1816	974790495	4
1758	3423	974790495	4
1758	3298	974790495	4
1758	2193	974790495	4
1758	359	974790495	5
1758	57	974790495	4
1758	1811	974790551	4
1758	43	974790606	5
1758	3020	974790728	4
1758	1191	974790728	4
1758	351	974790869	4
1758	560	974790869	4
1758	2134	974791040	4
1758	22	974791040	4
1758	406	974791136	4
1758	273	974791136	4
1758	2699	974791136	4
1758	494	974791136	4
1758	3914	974853541	5
1758	1509	974853759	4
1758	858	974853759	4
1758	877	974853759	4
1758	3362	974853759	5
1758	1196	974853860	4
1758	334	974853860	4
1758	30	974853860	5
1758	1207	974853860	4
1758	1221	974853860	4
1758	1243	974853860	5
1758	1288	974854069	5
1758	3152	974854069	4
1758	307	974854069	5
1758	326	974854069	5
1758	527	974854069	5
1758	211	974854163	5
1758	263	974854163	5
1758	279	974854163	4
1758	1103	974854163	4
1758	2348	974854163	4
1758	1635	974854232	4
1758	3160	974854232	5
1758	3521	974854232	5
1758	32	974854232	4
1758	2020	974854232	5
1758	2028	974854232	4
1758	2291	974854313	4
1758	2890	974854313	5
1758	1296	974854663	5
1758	1639	974854663	5
1758	2175	974854663	5
1758	2336	974854663	5
1758	2987	974953364	4
1758	320	974953364	5
1758	3949	975825675	5
1759	637	974788943	5
1759	2169	974788943	4
1759	2598	974788996	4
1759	1379	974789070	5
1759	2060	974789074	4
1759	3208	974789123	4
1759	1588	974789171	4
1759	743	974789216	4
1759	2582	974789216	5
1759	1746	974789271	4
1759	2252	974789272	4
1759	413	974789305	4
1759	2574	974789305	4
1759	3004	974789386	4
1759	135	974789386	4
1759	2978	974789386	4
1759	1126	974789429	4
1759	174	974789429	4
1759	505	974789460	4
1759	3773	974789460	5
1759	3	974789505	4
1759	2961	974789505	4
1759	1503	974789604	4
1759	1702	974789604	4
1759	1731	974789604	4
1759	2953	974789604	4
1759	3160	974866087	4
1759	648	976689676	4
1759	3753	976689676	5
1759	3536	976689837	4
1759	3324	976689998	4
1760	1777	974703508	4
1760	2633	974703586	4
1760	1597	974703586	4
1760	1088	974703586	4
1760	1569	974703664	4
1760	1339	974703723	4
1760	3452	974703817	5
1760	3536	974703817	4
1760	1266	974704018	4
1760	553	974704018	4
1761	2393	974703755	4
1761	1371	974703872	4
1761	1373	974703872	4
1761	329	974703872	5
1762	2353	974702131	4
1762	1580	974702131	4
1762	380	974702218	5
1762	246	974702312	4
1762	3408	974702405	4
1762	3007	974702537	5
1762	1639	974702587	5
1762	1358	974702818	5
1762	1914	974702900	5
1762	296	974702958	5
1763	3671	974702152	4
1763	1220	974702152	4
1763	1257	974702209	4
1763	3948	974702209	4
1764	2371	974708327	5
1764	231	974708401	5
1764	2169	974708401	4
1764	2144	974708448	4
1764	3301	974708448	5
1764	344	974708448	5
1764	216	974708486	4
1764	1380	974708486	4
1764	852	974708486	4
